#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
44890	44.98999999998585	-14585.267746504716	3245.8425247646724	-11339.425221740044	293.4123446458286	8.905825411328106	0.9942800118713192
44900	44.999999999985825	-14541.556326896214	3175.064145191606	-11366.492181704609	287.01423686878184	8.938033316023944	0.9906971570383755
44910	45.0099999999858	-14533.700654245391	3132.5552890284125	-11401.145365216978	283.1715910657606	8.938033316023944	0.9906971570383755
44920	45.01999999998578	-14555.359852582089	3179.4228708254614	-11375.936981756628	287.40824979397456	8.938033316023944	0.9906971570383755
44930	45.029999999985755	-14628.572988392627	3244.4186154426147	-11384.154372950012	293.2836284282178	8.847142986775154	1.00087499534433
44940	45.03999999998573	-14657.811746134608	3251.575514142384	-11406.236231992225	293.93058600914486	8.847142986775154	1.00087499534433
44950	45.04999999998571	-14621.238692992518	3230.277475440615	-11390.961217551903	292.0053208663768	8.847142986775154	1.00087499534433
44960	45.059999999985685	-14644.982177820531	3234.9630251458248	-11410.019152674708	292.42887749750446	8.763825711884975	1.0103902663982398
44970	45.06999999998566	-14781.086592751075	3391.9823808221067	-11389.104211928969	306.6228554715578	8.775511194097872	1.009044829394636
44980	45.07999999998564	-14709.646517285011	3275.046223903296	-11434.600293381714	296.0522527039733	8.775511194097872	1.009044829394636
44990	45.089999999985615	-14760.473271409923	3377.7943450762687	-11382.678926333654	305.3403087052426	8.775511194097872	1.009044829394636
45000	45.09999999998559	-14723.35618577213	3353.309352988139	-11370.046832783992	303.12695458149824	8.845408181551687	1.0010712919011788
45010	45.10999999998557	-14648.355444311808	3213.5701141279787	-11434.78533018383	290.4950362428365	8.823672881985539	1.0035372247057557
45020	45.119999999985545	-14816.907075500298	3380.4262112511	-11436.480864249197	305.5782198236223	8.823672881985539	1.0035372247057557
45030	45.12999999998552	-14779.26586326113	3379.7992723017596	-11399.46659095937	305.5215468255726	8.756208760130265	1.011269196323669
45040	45.1399999999855	-14773.242622045043	3345.2402961343946	-11428.00232591065	302.39754122503564	8.756208760130265	1.011269196323669
45050	45.149999999985475	-14653.878597493818	3197.3986526922877	-11456.479944801531	289.03319501671604	8.74761893779865	1.0122622234305452
45060	45.15999999998545	-14714.10421756822	3263.107758032768	-11450.996459535452	294.9730588626763	8.74761893779865	1.0122622234305452
45070	45.16999999998543	-14729.457033834422	3248.5651533926157	-11480.891880441806	293.6584603594622	8.74761893779865	1.0122622234305452
45080	45.179999999985405	-14659.695161263773	3227.1392647240104	-11432.555896539763	291.7216380452522	8.822207486607487	1.0037039152775904
45090	45.18999999998538	-14651.895475049372	3209.5643591527273	-11442.331115896644	290.1329305798544	8.774065742778255	1.0092110607887192
45100	45.19999999998536	-14570.879926926522	3157.9339490265115	-11412.94597790001	285.4657295143138	8.745752725669227	1.0124782249685234
45110	45.209999999985335	-14564.277003823077	3178.575504122258	-11385.70149970082	287.33165092965356	8.79791987863983	1.0064747483320093
45120	45.21999999998531	-14729.74021616837	3304.578718923346	-11425.161497245022	298.72188271250315	8.79791987863983	1.0064747483320093
45130	45.22999999998529	-14837.61358169259	3458.7998139409187	-11378.813767751672	312.66290811275235	8.806218290066584	1.005526311525518
45140	45.239999999985265	-14653.851699883915	3311.1295440462304	-11342.722155837684	299.3140534490701	8.756327399734676	1.0112554946229528
45150	45.24999999998524	-14665.82164926408	3259.8300344513536	-11405.991614812727	294.6767645866028	8.756327399734676	1.0112554946229528
45160	45.25999999998522	-14755.971159829223	3375.010601309529	-11380.960558519695	305.0886684056099	8.756327399734676	1.0112554946229528
45170	45.269999999985195	-14614.394982722459	3252.6866266512106	-11361.708356071249	294.03102653387543	8.844849819997956	1.0011344879681916
45180	45.27999999998517	-14588.261607518325	3200.034103098533	-11388.227504419792	289.27143013656377	8.844849819997956	1.0011344879681916
45190	45.28999999998515	-14641.250526655922	3264.687457984864	-11376.563068671057	295.11585798593785	8.844849819997956	1.0011344879681916
45200	45.299999999985125	-14569.54214297473	3210.596061603328	-11358.946081371401	290.2261927244896	8.797972879541831	1.0064686851092384
45210	45.3099999999851	-14828.977365840601	3427.92766833655	-11401.049697504051	309.87217856967874	8.767937898978447	1.0099163905723931
45220	45.31999999998508	-14710.402556557623	3292.7852775436827	-11417.61727901394	297.65579855708	8.767937898978447	1.0099163905723931
45230	45.329999999985056	-14656.242065009395	3261.9199457543996	-11394.322119254995	294.865684958078	8.767937898978447	1.0099163905723931
45240	45.33999999998503	-14689.999657846314	3332.310127727404	-11357.68953011891	301.22870108568367	8.767937898978447	1.0099163905723931
45250	45.34999999998501	-14743.317463409678	3370.784333095312	-11372.533130314365	304.7066291488146	8.767937898978447	1.0099163905723931
45260	45.359999999984986	-14738.346148251214	3328.6603567376364	-11409.685791513577	300.8987750786893	8.767937898978447	1.0099163905723931
45270	45.36999999998496	-14755.938325638406	3387.098238102073	-11368.840087536333	306.18134675505775	8.788931124478577	1.00750410604959
45280	45.37999999998494	-14642.644762295906	3299.1301163752346	-11343.514645920672	298.22934888300057	8.823607958631156	1.0035446086470166
45290	45.389999999984916	-14667.746601102512	3282.1964307057406	-11385.550170396771	296.6986053617505	8.823607958631156	1.0035446086470166
45300	45.39999999998489	-14633.172337156668	3264.090126517501	-11369.082210639166	295.0618613964445	8.876397690304655	0.9975763259650985
45310	45.40999999998487	-14603.74093365771	3277.1475902612583	-11326.593343396451	296.2422085706998	8.865709587112155	0.9987789593933138
45320	45.419999999984846	-14604.205885874202	3308.653814017227	-11295.552071856975	299.0902564697103	8.865709587112155	0.9987789593933138
45330	45.42999999998482	-14743.22217829214	3427.2793407334025	-11315.942837558738	309.81357211521066	8.865709587112155	0.9987789593933138
45340	45.4399999999848	-14635.080299412	3335.567774578249	-11299.512524833752	301.5231804984222	8.773809422352997	1.0092405441517402
45350	45.449999999984776	-14679.529363717818	3400.9472596027995	-11278.58210411502	307.4332478681203	8.823263868633731	1.003583744919823
45360	45.45999999998475	-14588.16541449327	3268.0938010776435	-11320.071613415628	295.42377899747646	8.823263868633731	1.003583744919823
45370	45.46999999998473	-14708.109819501582	3331.765910598236	-11376.343908903345	301.17950583894964	8.738725949242237	1.0132923548731998
45380	45.479999999984706	-14703.374681772053	3351.1269226416057	-11352.247759130447	302.9296708253958	8.738725949242237	1.0132923548731998
45390	45.48999999998468	-14628.19475331701	3299.514655522158	-11328.680097794851	298.2641098216001	8.738725949242237	1.0132923548731998
45400	45.49999999998466	-14620.022500814672	3254.948809216689	-11365.073691597983	294.2355196001563	8.741611676871166	1.0129578529698062
45410	45.509999999984636	-14647.45480141371	3244.382648135462	-11403.072153278248	293.28037711462457	8.741611676871166	1.0129578529698062
45420	45.51999999998461	-14682.830679086801	3283.561284979945	-11399.269394106856	296.8219832180817	8.810525777373995	1.0050347072860424
45430	45.52999999998459	-14630.676415034417	3269.362462986138	-11361.31395204828	295.53846141422775	8.720017386994112	1.0154663463064015
45440	45.539999999984566	-14603.642317171742	3229.3202146143467	-11374.322102557395	291.9187879735054	8.806013877910612	1.0055496525972076
45450	45.54999999998454	-14520.916438447592	3061.3796914877657	-11459.536746959826	276.7375762308964	8.806013877910612	1.0055496525972076
45460	45.55999999998452	-14717.498797682021	3296.274063694296	-11421.224733987725	297.971172120834	8.806013877910612	1.0055496525972076
45470	45.569999999984496	-14608.229585771516	3258.9490843123685	-11349.280501459147	294.59712990197977	8.715880038916291	1.015948378839803
45480	45.57999999998447	-14581.121025869397	3186.1397732139553	-11394.981252655441	288.0154333105896	8.748802128071278	1.0121253248244755
45490	45.58999999998445	-14703.45761756261	3261.9085635861766	-11441.549053976432	294.86465605151835	8.748802128071278	1.0121253248244755
45500	45.599999999984426	-14809.003566877662	3392.6076546971526	-11416.39591218051	306.67937795295455	8.748802128071278	1.0121253248244755
45510	45.6099999999844	-14643.589941971773	3299.492501017123	-11344.09744095465	298.26210713501956	8.748802128071278	1.0121253248244755
45520	45.61999999998438	-14621.520299163305	3220.4547052096646	-11401.065593953641	291.117378206685	8.73642848141074	1.013558826074123
45530	45.629999999984356	-14673.623405394428	3249.1909768561554	-11424.432428538272	293.7150325216575	8.73642848141074	1.013558826074123
45540	45.63999999998433	-14769.652380786383	3377.074812268331	-11392.577568518052	305.2752655595521	8.680875605711364	1.020045050510038
45550	45.64999999998431	-14664.019834231563	3289.211526557837	-11374.808307673728	297.3327444816167	8.680875605711364	1.020045050510038
45560	45.65999999998429	-14656.356801964168	3198.737439311694	-11457.619362652475	289.15421645197773	8.72481588766717	1.0149078570489827
45570	45.66999999998426	-14763.476260327214	3323.116608142894	-11440.35965218432	300.39764039304146	8.72481588766717	1.0149078570489827
45580	45.67999999998424	-14620.289501417292	3233.1285797251912	-11387.1609216921	292.26305031153163	8.72481588766717	1.0149078570489827
45590	45.68999999998422	-14623.979774144376	3265.795908626017	-11358.18386551836	295.2160578875238	8.76107530870389	1.0107074626903523
45600	45.69999999998419	-14683.36587140811	3248.3590369747794	-11435.00683443333	293.6398281858537	8.692997784131624	1.0186226219754815
45610	45.70999999998417	-14829.40538326033	3438.6827127795696	-11390.72267048076	310.844395423306	8.692997784131624	1.0186226219754815
45620	45.71999999998415	-14723.423415163237	3385.2342315227484	-11338.189183640488	306.01284734798486	8.737143641147714	1.0134758634385945
45630	45.72999999998412	-14678.719056391741	3359.6406368829535	-11319.078419508787	303.69927959049744	8.696912439192449	1.0181641194632316
45640	45.7399999999841	-14711.33963826942	3395.0973642357694	-11316.242274033651	306.9044386290777	8.725783568216587	1.0147953047967937
45650	45.74999999998408	-14717.214975473807	3441.1035415410574	-11276.11143393275	311.06322952800303	8.769088244503163	1.0097839078366924
45660	45.75999999998405	-14518.140734546752	3247.3524422030573	-11270.788292343696	293.54883568396065	8.80558778175997	1.0055983104320814
45670	45.76999999998403	-14627.162129812019	3339.089461087637	-11288.072668724382	301.84152813480426	8.75102244997316	1.0118685269429701
45680	45.77999999998401	-14690.221815445191	3466.43989020315	-11223.781925242041	313.35354318585604	8.74709703805853	1.0123226205416143
45690	45.78999999998398	-14539.347061049153	3322.970351162552	-11216.376709886601	300.3844192946069	8.809512398823825	1.0051503187487922
45700	45.79999999998396	-14555.859338775184	3310.5785309243583	-11245.280807850826	299.264243869343	8.809512398823825	1.0051503187487922
45710	45.80999999998394	-14578.726497973203	3328.194123346815	-11250.532374626388	300.8566292779274	8.809826824359776	1.0051144446125595
45720	45.819999999983914	-14615.64808972485	3360.0080790604375	-11255.640010664412	303.7324950253174	8.745286814411726	1.0125321654524664
45730	45.82999999998389	-14622.037103703591	3357.9251807975193	-11264.111922906071	303.5442086071321	8.71504464929917	1.0160457636222529
45740	45.83999999998387	-14579.60042740098	3280.9745167913966	-11298.625910609582	296.5881487934396	8.71504464929917	1.0160457636222529
45750	45.849999999983844	-14759.235961192066	3455.0027163561813	-11304.233244835885	312.319664318056	8.727320812035556	1.0146165571784334
45760	45.85999999998382	-14661.398495439387	3442.2466083739814	-11219.151887065405	311.1665586072717	8.805000378692936	1.0056653963498945
45770	45.8699999999838	-14545.963526897905	3232.950002112747	-11313.013524785158	292.24690754564915	8.805000378692936	1.0056653963498945
45780	45.879999999983774	-14650.767855866898	3288.7807047520214	-11361.987151114876	297.29379975918965	8.739546058785239	1.0131972686153448
45790	45.88999999998375	-14642.112622580582	3317.369889892887	-11324.742732687695	299.8781579896627	8.739546058785239	1.0131972686153448
45800	45.89999999998373	-14538.515079870907	3201.521964158399	-11336.993115712508	289.40592735839505	8.739546058785239	1.0131972686153448
45810	45.909999999983704	-14539.069230011479	3176.1379904242767	-11362.931239587202	287.11130856745507	8.817413216849632	1.0042496566655135
45820	45.91999999998368	-14663.054400125759	3301.0570867697948	-11361.997313355963	298.40353998969084	8.83343614693496	1.0024280527314038
45830	45.92999999998366	-14658.86452129163	3354.8738594867727	-11303.990661804859	303.2683802718931	8.798362080323898	1.0064241633680557
45840	45.939999999983634	-14605.803482667547	3313.125240868177	-11292.678241799369	299.4944571745318	8.707411405356234	1.0169364675076975
45850	45.94999999998361	-14652.436403692427	3236.5733772640588	-11415.863026428367	292.57444746496634	8.707411405356234	1.0169364675076975
45860	45.95999999998359	-14780.60434784775	3436.7862735767762	-11343.818074270974	310.67296422517353	8.783160341548909	1.0081660645327177
45870	45.969999999983564	-14653.274513036651	3356.809990821082	-11296.464522215569	303.44339949417747	8.783160341548909	1.0081660645327177
45880	45.97999999998354	-14618.144050013341	3269.2162362749277	-11348.927813738414	295.5252430520125	8.772517207670337	1.0093892079182072
45890	45.98999999998352	-14669.284166405192	3321.929811384866	-11347.354355020327	300.29035828778393	8.772517207670337	1.0093892079182072
45900	45.999999999983494	-14646.211372487878	3345.7401646112917	-11300.471207876586	302.44272751509806	8.772517207670337	1.0093892079182072
45910	46.00999999998347	-14543.647902892173	3244.4467870867857	-11299.201115805387	293.2861750422651	8.83607280350802	1.0021289313261108
45920	46.01999999998345	-14611.988822104542	3259.322930200896	-11352.665891903645	294.63092420895924	8.83607280350802	1.0021289313261108
45930	46.029999999983424	-14680.07526921592	3289.0166520301814	-11391.05861718574	297.3151285339437	8.77601237343524	1.0089872049978768
45940	46.0399999999834	-14749.411438457715	3410.8775203724385	-11338.533918085277	308.33090728108755	8.77601237343524	1.0089872049978768
45950	46.04999999998338	-14586.449200649513	3244.299406188784	-11342.149794460729	293.27285234576675	8.77601237343524	1.0089872049978768
45960	46.059999999983354	-14672.903139004507	3237.8721138970936	-11435.031025107413	292.69184852730035	8.77601237343524	1.0089872049978768
45970	46.06999999998333	-14749.77698479693	3356.262862602037	-11393.514122194894	303.39394109551915	8.809976992411649	1.005097312209355
45980	46.07999999998331	-14688.798698224533	3339.7083430156767	-11349.090355208857	301.8974728074677	8.809976992411649	1.005097312209355
45990	46.089999999983284	-14748.135883261028	3384.5506623544575	-11363.58522090657	305.95105518435844	8.809976992411649	1.005097312209355
46000	46.09999999998326	-14705.577773841742	3344.878047748964	-11360.699726092778	302.36479529010427	8.809976992411649	1.005097312209355
46010	46.10999999998324	-14596.478169927717	3214.682788206191	-11381.795381721526	290.5956179277531	8.848939527822958	1.0006717943836723
46020	46.119999999983214	-14646.722377188034	3246.7511199203027	-11399.97125726773	293.49447833928826	8.85046282889232	1.0004995633440152
46030	46.12999999998319	-14748.708522069566	3376.1388389531066	-11372.56968311646	305.1906569801615	8.79228968244465	1.007119250561038
46040	46.13999999998317	-14573.100721831039	3204.254754789132	-11368.845967041907	289.6529616800763	8.75123928006026	1.0118434558034657
46050	46.149999999983145	-14607.130155972807	3206.3210556672716	-11400.809100305536	289.83974775511626	8.75123928006026	1.0118434558034657
46060	46.15999999998312	-14777.060760881934	3360.4870751367553	-11416.573685745177	303.7757945263734	8.75123928006026	1.0118434558034657
46070	46.1699999999831	-14758.485026388451	3391.8543141242794	-11366.630712264172	306.6112787084234	8.75123928006026	1.0118434558034657
46080	46.179999999983075	-14666.104793288509	3339.7833590847113	-11326.321434203797	301.9042539869407	8.670321236602629	1.021286749828533
46090	46.18999999998305	-14622.774738464897	3255.0643019948143	-11367.710436470083	294.24595972673694	8.685720834387379	1.0194760302037449
46100	46.19999999998303	-14763.08058874455	3378.7081125961436	-11384.372476148406	305.422909961595	8.70666570751097	1.0170235648372685
46110	46.209999999983005	-14750.16622054482	3427.769121047101	-11322.397099497717	309.85784647205554	8.67411419588521	1.0208401683136417
46120	46.21999999998298	-14689.763575999337	3419.740490791912	-11270.023085207426	309.1320875328907	8.67411419588521	1.0208401683136417
46130	46.22999999998296	-14639.298321731876	3370.304062796132	-11268.994258935745	304.6632144626519	8.704548089020905	1.017270983529624
46140	46.239999999982935	-14657.103461200506	3352.6522940776495	-11304.451167122857	303.0675588486411	8.704548089020905	1.017270983529624
46150	46.24999999998291	-14667.540105134536	3372.193860927566	-11295.34624420697	304.8340453321168	8.770978542695643	1.009566281868679
46160	46.25999999998289	-14627.996106045699	3410.595441160514	-11217.400664885185	308.3054083475086	8.770978542695643	1.009566281868679
46170	46.269999999982865	-14400.683157245785	3125.9191634893978	-11274.763993756387	282.57170948219317	8.735480828309285	1.0136687802007378
46180	46.27999999998284	-14613.5411521198	3280.8367249468815	-11332.70442717292	296.57569291245835	8.820046397032693	1.0039498430164984
46190	46.28999999998282	-14596.30273620543	3337.3415351216354	-11258.961201083795	301.6835219924733	8.820046397032693	1.0039498430164984
46200	46.299999999982795	-14476.606184223085	3250.5836715133187	-11226.022512709766	293.8409270472287	8.820046397032693	1.0039498430164984
46210	46.30999999998277	-14455.235705359488	3174.137152501809	-11281.098552857678	286.9304401052273	8.799109550373668	1.0063386692717295
46220	46.31999999998275	-14626.546139767948	3297.3591638184516	-11329.186975949497	298.0692612207133	8.799109550373668	1.0063386692717295
46230	46.329999999982725	-14616.829859079435	3352.8977547781533	-11263.932104301282	303.0897476021323	8.80141871804986	1.0060746431185803
46240	46.3399999999827	-14556.85642652111	3293.8883904925215	-11262.96803602859	297.7555159507178	8.723205269793763	1.0150952455929718
46250	46.34999999998268	-14562.758416542683	3231.1809478040245	-11331.577468738658	292.08699147807414	8.723205269793763	1.0150952455929718
46260	46.359999999982655	-14579.950282578124	3220.057119862655	-11359.893162715469	291.0814379391049	8.723205269793763	1.0150952455929718
46270	46.36999999998263	-14605.0499254988	3302.5886606016643	-11302.461264897136	298.54198868693305	8.723205269793763	1.0150952455929718
46280	46.37999999998261	-14588.763968287778	3322.698248924507	-11266.06571936327	300.35982224313597	8.723205269793763	1.0150952455929718
46290	46.389999999982585	-14538.751599822595	3234.8959959814915	-11303.855603841104	292.4228183051325	8.723205269793763	1.0150952455929718
46300	46.39999999998256	-14564.308781117492	3250.157306659699	-11314.151474457793	293.80238521705036	8.723205269793763	1.0150952455929718
46310	46.40999999998254	-14567.398313550915	3253.240746545467	-11314.157567005448	294.081116954513	8.723205269793763	1.0150952455929718
46320	46.419999999982515	-14651.981490986867	3319.668370687943	-11332.313120298924	300.085932283719	8.67662418519677	1.020544857849965
46330	46.42999999998249	-14667.451781745796	3404.3153343404956	-11263.1364474053	307.7377095597119	8.748746829628288	1.0121317221926545
46340	46.43999999998247	-14608.131787540438	3307.875898587631	-11300.255888952808	299.0199357476197	8.748746829628288	1.0121317221926545
46350	46.449999999982445	-14704.036909845243	3345.213707937325	-11358.823201907919	302.3951377488403	8.66843070149195	1.0215094866219747
46360	46.45999999998242	-14779.040754118148	3458.6369521734996	-11320.403801944649	312.6481860020316	8.683167109821158	1.0197758587052674
46370	46.4699999999824	-14558.2444072284	3287.1584915526873	-11271.085915675712	297.14715759318796	8.683167109821158	1.0197758587052674
46380	46.479999999982375	-14527.511504518236	3205.9948071569634	-11321.516697361272	289.810256077804	8.594007637336214	1.03035563492283
46390	46.48999999998235	-14710.566205764855	3350.9054772667446	-11359.660728498111	302.90965296989197	8.614592592084339	1.0278935539953058
46400	46.49999999998233	-14709.768634261793	3381.1140872715464	-11328.654546990247	305.6404013110004	8.586260761710903	1.0312852639167664
46410	46.509999999982305	-14690.42316026697	3361.6133198251305	-11328.80984044184	303.877602945032	8.669934907503848	1.0213322579890747
46420	46.51999999998228	-14640.809339925783	3246.450199023695	-11394.359140902088	293.4672761860251	8.669934907503848	1.0213322579890747
46430	46.52999999998226	-14799.844865826746	3422.238121657764	-11377.606744168981	309.35786426815065	8.669934907503848	1.0213322579890747
46440	46.539999999982236	-14720.560250993996	3399.9704241295713	-11320.589826864425	307.3449454984439	8.669934907503848	1.0213322579890747
46450	46.54999999998221	-14580.54705761051	3282.474330032152	-11298.07272757836	296.72372644889987	8.708266585856505	1.016836600992536
46460	46.55999999998219	-14685.971674339726	3370.7575781237038	-11315.214096216023	304.7042105968083	8.620455895449306	1.027194420236365
46470	46.569999999982166	-14654.542972559253	3401.872235052626	-11252.670737506627	307.51686228052716	8.656746183956525	1.0228882778277464
46480	46.57999999998214	-14553.891178344871	3286.762464912567	-11267.128713432305	297.11135822703466	8.619366008846535	1.0273243051299765
46490	46.58999999998212	-14575.031394890619	3260.0887560815713	-11314.942638809047	294.7001520798511	8.619366008846535	1.0273243051299765
46500	46.599999999982096	-14645.780176055285	3342.223383746944	-11303.55679230834	302.12482333116395	8.551958301829442	1.035421816054103
46510	46.60999999998207	-14723.632192668772	3421.0198441197113	-11302.61234854906	309.2477364150148	8.551958301829442	1.035421816054103
46520	46.61999999998205	-14655.385499020262	3337.4966168061133	-11317.888882214149	301.69754081202694	8.551958301829442	1.035421816054103
46530	46.629999999982026	-14625.630203822606	3282.7622968875958	-11342.867906935011	296.7497576040133	8.562694549410477	1.0341235629278456
46540	46.639999999982	-14702.006983967527	3322.1841759185504	-11379.822808048977	300.31335191537175	8.640054496043431	1.0248643917412963
46550	46.64999999998198	-14719.79224866782	3378.1280162176	-11341.66423245022	305.3704713613701	8.640054496043431	1.0248643917412963
46560	46.659999999981956	-14572.441375714896	3257.880178196565	-11314.561197518331	294.5005046814858	8.640976974247536	1.0247549810732246
46570	46.66999999998193	-14615.324296981884	3213.9873124438604	-11401.336984538024	290.5327494513828	8.640976974247536	1.0247549810732246
46580	46.67999999998191	-14743.019370614247	3378.752796992263	-11364.266573621984	305.42694926828796	8.640976974247536	1.0247549810732246
46590	46.689999999981886	-14710.975028856166	3357.9977942893242	-11352.977234566843	303.55077260237243	8.62518876859451	1.0266307710204612
46600	46.69999999998186	-14615.261315813732	3277.6780513780686	-11337.583264435663	296.29016032400864	8.62518876859451	1.0266307710204612
46610	46.70999999998184	-14477.424390824062	3148.798452039329	-11328.625938784733	284.63991385318326	8.63305206463762	1.0256956785851257
46620	46.719999999981816	-14549.108939010624	3236.674853151242	-11312.434085859382	292.5836205156478	8.660416427617331	1.0224547825970276
46630	46.72999999998179	-14502.716565825127	3195.2957464863275	-11307.4208193388	288.8430999533378	8.736122525081287	1.0135943229135072
46640	46.73999999998177	-14535.275189547117	3281.0784533556493	-11254.196736191469	296.59754428036763	8.731729621217928	1.0141042588151163
46650	46.749999999981746	-14546.145808845527	3326.0374167493665	-11220.108392096161	300.6616708550704	8.731729621217928	1.0141042588151163
46660	46.75999999998172	-14550.350267639138	3323.79256909132	-11226.557698547818	300.45874480129703	8.731729621217928	1.0141042588151163
46670	46.7699999999817	-14554.416880113664	3321.0446871190943	-11233.37219299457	300.2103462772993	8.735649398949745	1.0136492195719067
46680	46.779999999981676	-14610.958161023455	3364.0924762194554	-11246.865684804	304.1017096553399	8.735649398949745	1.0136492195719067
46690	46.78999999998165	-14548.535361591199	3304.743832729584	-11243.791528861615	298.7368083993324	8.818194872726108	1.0041606387137774
46700	46.79999999998163	-14622.338740781504	3354.4514942416668	-11267.887246539838	303.23019999175995	8.77395860602839	1.0092233840281868
46710	46.809999999981606	-14599.664183246816	3311.6811434094893	-11287.983039837327	299.36391602288387	8.77395860602839	1.0092233840281868
46720	46.81999999998158	-14729.374093226725	3453.750202082634	-11275.62389114409	312.20644158870306	8.77395860602839	1.0092233840281868
46730	46.82999999998156	-14614.499510218087	3322.5668835635947	-11291.932626654492	300.3479472928707	8.782279472210245	1.0082671843589928
46740	46.839999999981536	-14736.91983466896	3434.2824530254325	-11302.637381643528	310.4466279648846	8.727842306444185	1.0145559331613059
46750	46.84999999998151	-14621.549177791054	3341.2842911032285	-11280.264886687826	302.0399327758367	8.727842306444185	1.0145559331613059
46760	46.85999999998149	-14635.408055528853	3347.504141350687	-11287.903914178165	302.60218458889557	8.727842306444185	1.0145559331613059
46770	46.86999999998147	-14673.987934980913	3426.457472157904	-11247.530462823008	309.7392781887839	8.746690089525485	1.012369719867323
46780	46.87999999998144	-14516.070771989085	3232.83792381441	-11283.232848174675	292.2367760756077	8.712205355071372	1.0163768913625044
46790	46.88999999998142	-14581.849040772171	3240.6542422991356	-11341.194798473036	292.94334280384663	8.801547339135489	1.006059940884094
46800	46.8999999999814	-14657.89850433333	3412.6873213125004	-11245.21118302083	308.4945066957585	8.72330469477742	1.0150836759147666
46810	46.90999999998137	-14510.855226456944	3298.319997267076	-11212.535229189869	298.1561170656362	8.72330469477742	1.0150836759147666
46820	46.91999999998135	-14453.136885810207	3207.244062523885	-11245.892823286322	289.9231842138653	8.72330469477742	1.0150836759147666
46830	46.92999999998133	-14543.432159428101	3234.7488527173623	-11308.683306710738	292.409517089871	8.683223197328873	1.0197692716712774
46840	46.9399999999813	-14600.867455441594	3321.839225421687	-11279.028230019907	300.2821696465774	8.683223197328873	1.0197692716712774
46850	46.94999999998128	-14512.24176689295	3317.4096879090453	-11194.832078983905	299.88175558540075	8.704090916395897	1.0173244145484808
46860	46.95999999998126	-14469.589613953358	3238.0240047995353	-11231.565609153822	292.7055789117771	8.616478705252382	1.0276685521547795
46870	46.96999999998123	-14641.87611434962	3344.5942259632443	-11297.281888386375	302.3391388341998	8.655922708223168	1.022985589657244
46880	46.97999999998121	-14709.417518282333	3431.6311237709565	-11277.786394511377	310.2069574549789	8.675297299014005	1.020700950122552
46890	46.98999999998119	-14615.73687642755	3415.3356166967114	-11200.40125973084	308.73390295483995	8.724853794928997	1.014903447533503
46900	46.99999999998116	-14567.61948116286	3343.84472971777	-11223.77475144509	302.2713871028665	8.686213902678139	1.0194181601916412
46910	47.00999999998114	-14537.515857558701	3291.639906054823	-11245.875951503878	297.55226114530706	8.678507158757279	1.0203234304835422
46920	47.01999999998112	-14598.169375196761	3333.2160208423393	-11264.953354354422	301.3105905245038	8.672646048917192	1.0210129810157265
46930	47.029999999981094	-14626.518853928294	3446.6113651832693	-11179.907488745024	311.56111672876125	8.672646048917192	1.0210129810157265
46940	47.03999999998107	-14444.310916969702	3256.9095584264733	-11187.40135854323	294.4127641887387	8.672646048917192	1.0210129810157265
46950	47.04999999998105	-14532.26558127191	3340.140063865075	-11192.125517406836	301.9364988001608	8.672646048917192	1.0210129810157265
46960	47.059999999981024	-14522.2462331537	3349.209255990238	-11173.036977163463	302.756320743211	8.63105749099905	1.025932709280824
46970	47.069999999981	-14527.188166006375	3352.734410279512	-11174.453755726863	303.074981854267	8.63105749099905	1.025932709280824
46980	47.07999999998098	-14646.465262062282	3477.021609265162	-11169.44365279712	314.3100920561971	8.63105749099905	1.025932709280824
46990	47.089999999980954	-14544.39007251064	3388.0715516338787	-11156.31852087676	306.2693307540545	8.584960386469088	1.031441474052175
47000	47.09999999998093	-14572.591810642662	3407.738222691911	-11164.85358795075	308.04712620238234	8.584960386469088	1.031441474052175
47010	47.10999999998091	-14591.501450132397	3436.4306707965284	-11155.070779335869	310.640819028751	8.644393616256107	1.024349953135783
47020	47.119999999980884	-14457.312123353011	3266.8790919468324	-11190.433031406179	295.31397371536104	8.644393616256107	1.024349953135783
47030	47.12999999998086	-14529.453983305575	3301.649166321289	-11227.804816984286	298.4570618251143	8.644393616256107	1.024349953135783
47040	47.13999999998084	-14541.356187838584	3332.5219093306255	-11208.834278507959	301.2478453714215	8.682837950129949	1.0198145176217046
47050	47.149999999980814	-14528.844147053225	3319.2397218863894	-11209.604425166835	300.04718399296434	8.682837950129949	1.0198145176217046
47060	47.15999999998079	-14544.96311404503	3299.5764379524444	-11245.386676092585	298.26969472831996	8.68800467624355	1.0192080374809154
47070	47.16999999998077	-14604.73544316314	3369.238147541062	-11235.497295622077	304.5668596050772	8.68800467624355	1.0192080374809154
47080	47.179999999980744	-14534.472072567312	3290.3907026986794	-11244.081369868632	297.4393377108308	8.68800467624355	1.0192080374809154
47090	47.18999999998072	-14545.868310534232	3349.6653441029293	-11196.202966431301	302.79754944777346	8.66393672627563	1.0220393425594254
47100	47.1999999999807	-14427.820916940806	3222.811609275566	-11205.00930766524	291.3304337516799	8.673846055521965	1.0208717262236844
47110	47.209999999980674	-14567.131279136913	3311.3442069153375	-11255.787072221576	299.333458190752	8.649168010504559	1.0237845056246797
